Rainfall_mm,Temperature_C,Humidity_Percent,Elevation_m,Forest_Type,NDVI,Species_Count,Biodiversity_Health_Score,Species_Risk_Level,Ecosystem_Stability_Index
2996.63,27.86,45.55,488.16,Evergreen,0.489,91,34.05,High,34.7
2807.98,15.12,83.94,1997.74,Deciduous,0.572,428,70.37,Medium,67.46
2686.45,19.34,78.69,1255.58,Grassland,0.633,37,40.83,High,47.38
1488.89,10.61,55.25,2904.71,Evergreen,0.839,34,53.74,Medium,57.65
1823.09,33.05,52.48,198.31,Semi-Evergreen,0.455,61,16.92,High,22.94
860.31,22.03,30.09,2491.17,Semi-Evergreen,0.709,39,28.55,High,33.53
3016.58,34.48,34.45,1474.35,Grassland,0.851,35,29.45,High,37.95
2263.61,31.25,73.63,16.06,Semi-Evergreen,0.859,154,38.71,High,50.21
2980.68,34.86,66.02,790.98,Deciduous,0.329,240,33.36,High,33.58
1371.3,18.57,60.44,1223.09,Semi-Evergreen,0.415,114,32.05,High,33.78
1635.53,15.55,87.93,942.58,Grassland,0.635,112,40.22,High,48.33
1669.75,39.16,65.27,1087.35,Evergreen,0.897,100,33.79,High,46.41
590.1,31.52,56.91,2750.02,Deciduous,0.811,408,45.83,High,51.74
1693.67,35.02,41.29,1082.8,Evergreen,0.626,421,42.24,High,42.86
3311.57,10.39,87.45,1256.49,Deciduous,0.985,97,66.1,Medium,74.15
3640.54,20.63,70.34,2283.39,Evergreen,0.495,370,72.41,Medium,65.23
2313.76,32.28,36.47,2381.5,Grassland,0.858,165,37.79,High,44.23
2094.26,12.34,75.42,252.27,Grassland,0.837,339,55.81,Medium,61.92
607.89,27.02,59.75,2112.21,Semi-Evergreen,0.917,428,52.77,Medium,59.35
3577.22,22.87,86.8,1447.72,Semi-Evergreen,0.989,478,83.42,Low,86.26
545.54,10.53,94.32,401.56,Grassland,0.546,45,28.98,High,39.39
3806.63,17.08,72.03,794.13,Deciduous,0.276,216,50.0,High,44.92
2212.26,18.54,81.21,135.11,Semi-Evergreen,0.515,163,41.85,High,45.83
1696.77,13.36,33.96,1080.71,Grassland,0.868,466,54.87,Medium,56.05
3734.76,28.95,69.22,766.22,Deciduous,0.852,475,67.13,Medium,69.32
585.37,17.27,82.87,1146.31,Evergreen,0.402,96,33.5,High,37.72
2534.99,18.33,64.77,1741.02,Grassland,0.143,333,44.39,High,36.99
2421.26,36.95,71.55,2197.02,Evergreen,0.559,371,54.12,Medium,54.02
1267.62,24.01,92.93,1816.06,Grassland,0.527,430,51.54,Medium,54.55
2001.11,21.76,43.87,2035.13,Grassland,0.177,452,42.24,High,33.27
2782.92,31.72,36.88,2596.92,Deciduous,0.815,493,60.82,Medium,59.45
3044.96,37.29,78.35,2621.47,Evergreen,0.355,220,49.54,High,47.26
502.51,10.75,87.6,2582.16,Grassland,0.681,322,55.41,Medium,59.93
3778.99,23.45,89.53,459.51,Grassland,0.191,346,50.52,Medium,45.9
1075.84,28.32,74.92,753.21,Evergreen,0.875,142,38.86,High,50.83
1317.53,19.56,88.32,1506.98,Semi-Evergreen,0.765,197,50.51,Medium,58.47
1422.16,33.17,79.05,1076.22,Deciduous,0.45,321,34.48,High,38.91
632.37,39.14,36.12,395.01,Deciduous,0.667,27,1.76,High,14.69
930.68,38.3,83.34,863.25,Semi-Evergreen,0.269,21,10.76,High,18.9
3952.22,17.98,42.56,2926.29,Semi-Evergreen,0.987,165,70.92,Medium,71.15
1603.26,16.79,46.56,1040.78,Evergreen,0.816,55,39.85,High,46.18
903.55,38.72,57.63,1256.74,Evergreen,0.81,107,26.25,High,38.1
874.47,23.76,52.02,19.2,Grassland,0.238,138,9.53,High,12.88
3018.11,16.25,52.52,2158.24,Deciduous,0.116,61,35.93,High,28.72
3490.99,31.21,41.85,1240.65,Deciduous,0.627,377,50.27,Medium,48.59
1399.33,18.53,50.57,309.42,Grassland,0.23,158,18.76,High,18.95
573.18,18.02,31.38,2905.67,Evergreen,0.802,78,38.63,High,42.85
1280.82,36.38,63.1,2332.3,Semi-Evergreen,0.474,199,31.39,High,35.02
697.8,14.87,83.8,2178.45,Deciduous,0.405,221,41.83,High,43.74
861.88,11.93,90.36,2873.62,Semi-Evergreen,0.166,240,48.53,High,44.07
2010.28,18.08,87.43,1222.44,Semi-Evergreen,0.996,68,53.24,Medium,65.4
1304.71,28.21,59.15,2155.6,Semi-Evergreen,0.96,459,59.62,Medium,65.02
2305.81,13.69,81.13,618.62,Grassland,0.218,379,47.82,High,43.41
1387.23,24.15,50.15,2091.36,Semi-Evergreen,0.4,473,48.93,High,43.79
3791.88,28.82,33.89,42.24,Deciduous,0.452,259,36.27,High,33.76
3670.8,35.46,77.32,378.92,Evergreen,0.367,147,40.26,High,40.88
2483.82,16.9,75.42,1275.78,Deciduous,0.941,349,65.51,Medium,71.03
1740.48,34.52,86.11,36.28,Grassland,0.749,305,35.99,High,47.64
1834.01,17.05,73.13,1385.9,Deciduous,0.96,458,66.93,Medium,72.13
1941.48,30.3,40.98,1568.38,Grassland,0.887,47,27.85,High,38.56
3046.53,22.92,89.72,1864.82,Semi-Evergreen,0.779,112,58.58,Medium,64.63
2080.74,13.44,73.91,301.16,Grassland,0.727,198,45.12,High,51.8
3498.55,31.43,86.53,543.04,Deciduous,0.88,236,54.54,Medium,63.57
3804.33,16.53,84.19,1839.85,Semi-Evergreen,0.716,46,62.1,Medium,64.89
1675.81,15.3,50.85,1974.56,Grassland,0.27,146,31.54,High,28.83
2462.43,20.75,35.22,77.7,Deciduous,0.683,117,30.37,High,34.97
832.7,29.6,42.36,1621.1,Evergreen,0.564,327,36.35,High,37.51
1201.64,17.02,36.5,2354.95,Semi-Evergreen,0.984,437,61.86,Medium,63.87
1947.13,15.51,47.04,207.3,Grassland,0.559,435,45.17,High,44.25
1221.71,10.3,62.17,1239.52,Evergreen,0.135,319,44.39,High,36.44
3567.96,24.15,93.48,979.53,Grassland,0.338,407,58.42,Medium,55.25
1054.0,22.86,91.04,2741.0,Deciduous,0.926,67,46.97,High,59.94
2094.81,17.02,80.3,557.41,Semi-Evergreen,0.966,373,64.91,Medium,71.87
2619.95,11.61,31.69,955.08,Evergreen,0.756,291,57.89,Medium,55.33
2921.52,22.88,53.9,2695.33,Evergreen,0.151,207,48.19,High,38.28
1840.74,33.65,77.76,991.96,Grassland,0.121,322,27.21,High,26.34
3541.85,31.46,39.03,1594.04,Evergreen,0.532,129,42.6,High,40.7
2489.12,35.82,86.08,99.11,Deciduous,1.0,350,50.68,Medium,63.48
2038.28,10.29,94.02,2954.71,Evergreen,0.882,34,67.4,Medium,73.71
735.34,38.99,54.79,2474.84,Deciduous,0.94,121,27.96,High,41.78
2126.41,20.24,79.41,1903.2,Evergreen,0.661,113,52.21,Medium,56.07
3372.58,39.71,40.37,182.27,Deciduous,0.873,203,34.56,High,42.86
2650.89,17.58,78.36,224.61,Evergreen,0.388,238,49.54,High,47.98
3412.57,24.15,31.5,1634.92,Grassland,0.125,419,43.2,High,31.0
2229.04,20.62,40.55,855.19,Deciduous,0.926,148,40.84,High,48.46
914.62,20.67,79.69,1868.37,Semi-Evergreen,0.297,172,35.12,High,36.05
547.74,35.27,79.83,1794.58,Semi-Evergreen,0.756,339,41.33,High,50.62
1561.27,32.39,74.88,2515.95,Grassland,0.693,111,34.77,High,43.93
2942.97,39.76,63.42,844.13,Grassland,0.242,62,16.34,High,19.37
3265.91,28.41,77.24,1733.59,Grassland,0.276,289,46.2,High,43.01
1535.13,23.9,84.17,2332.09,Deciduous,0.396,267,44.84,High,45.71
2234.79,12.7,97.65,1472.32,Grassland,0.781,451,72.04,Medium,75.23
1973.92,39.9,92.2,2491.93,Evergreen,0.135,87,30.66,High,31.13
1936.83,26.55,85.62,393.83,Evergreen,0.466,289,45.27,High,47.78
1309.72,31.01,78.63,2201.69,Deciduous,0.699,227,41.29,High,49.15
977.3,22.2,70.19,2828.95,Grassland,0.254,418,44.19,High,40.1
1188.41,26.43,38.44,995.65,Evergreen,0.207,245,24.86,High,20.99
693.66,38.28,41.59,1099.01,Grassland,0.451,224,10.94,High,17.12
1193.46,14.99,87.42,250.65,Evergreen,0.358,164,38.41,High,40.82
532.2,18.77,86.23,1924.48,Semi-Evergreen,0.684,111,40.78,High,49.56
2695.4,14.56,73.01,1657.35,Grassland,0.973,455,74.19,Medium,77.47
1607.31,33.77,60.72,121.04,Grassland,0.104,157,8.48,High,10.41
3906.01,11.86,31.82,2256.64,Semi-Evergreen,0.912,36,60.64,Medium,60.76
1178.01,12.45,52.9,2487.85,Semi-Evergreen,0.49,411,56.59,Medium,51.55
1710.4,18.95,59.44,2721.36,Evergreen,0.698,21,45.92,High,49.63
1752.44,25.43,64.01,1637.2,Evergreen,0.866,459,64.02,Medium,66.69
529.58,22.19,95.05,1357.74,Grassland,0.616,269,39.25,High,48.24
3437.23,11.34,37.61,2628.41,Evergreen,0.188,340,63.47,Medium,47.46
611.98,38.72,66.32,1196.09,Evergreen,0.227,458,31.04,High,29.73
3790.63,38.59,55.75,1966.33,Deciduous,0.81,138,45.73,High,51.48
3622.26,18.38,99.31,1846.09,Deciduous,0.306,216,59.59,Medium,56.19
2374.33,31.95,90.33,1116.48,Deciduous,0.612,374,51.09,Medium,55.76
2402.58,27.36,60.72,260.67,Deciduous,0.485,233,33.56,High,36.44
2788.22,17.12,99.98,64.25,Evergreen,0.373,126,48.51,High,50.02
1854.68,17.87,65.98,1284.71,Grassland,0.808,227,47.09,High,53.84
2765.28,24.73,41.7,1443.6,Evergreen,0.758,136,46.75,High,49.02
656.69,22.58,68.91,2468.03,Semi-Evergreen,0.681,476,57.08,Medium,58.44
689.17,18.74,45.83,1243.23,Evergreen,0.435,439,44.41,High,40.8
2100.31,34.23,74.54,843.48,Semi-Evergreen,0.304,28,20.99,High,25.58
2423.68,24.44,95.62,1386.29,Evergreen,0.564,161,52.77,Medium,56.63
3607.36,29.65,85.03,713.97,Semi-Evergreen,0.835,349,64.94,Medium,69.66
866.31,15.68,49.12,274.08,Grassland,0.618,41,18.91,High,27.48
3379.27,26.01,50.78,339.13,Evergreen,0.973,291,59.56,Medium,64.06
1235.17,19.54,34.85,957.46,Grassland,0.114,188,15.78,High,12.05
1879.29,25.79,50.01,38.03,Evergreen,0.999,214,43.87,High,53.54
1608.11,33.42,36.48,660.61,Evergreen,0.722,431,42.23,High,44.31
1900.54,33.07,64.96,2362.57,Deciduous,0.849,113,39.43,High,49.25
1026.73,20.63,79.58,703.85,Deciduous,0.401,432,42.98,High,43.87
2262.5,30.83,82.58,332.19,Deciduous,0.558,212,35.8,High,42.74
3305.75,38.24,34.17,2847.24,Evergreen,0.817,431,63.69,Medium,61.12
2045.37,28.77,53.8,1867.41,Evergreen,0.785,361,55.93,Medium,57.77
2217.15,14.45,50.17,180.08,Evergreen,0.401,307,46.15,High,41.87
3470.69,30.39,37.3,186.73,Grassland,0.392,199,27.93,High,27.09
2971.2,13.15,55.37,1836.37,Deciduous,0.697,286,61.28,Medium,59.78
2216.59,36.16,50.95,1620.39,Semi-Evergreen,0.94,429,54.39,Medium,59.74
1401.93,25.5,74.41,205.12,Semi-Evergreen,0.495,434,43.99,High,45.91
3597.24,21.55,91.83,672.95,Semi-Evergreen,0.418,39,46.08,High,48.15
2519.57,11.71,61.84,2787.13,Grassland,0.905,359,71.59,Medium,72.56
1274.02,21.42,82.27,1716.03,Evergreen,0.715,244,53.02,Medium,58.24
1441.92,37.1,40.22,1320.98,Deciduous,0.449,472,32.77,High,32.16
3310.97,10.63,92.65,750.47,Deciduous,0.152,188,50.73,Medium,45.61
654.51,24.24,40.68,401.09,Evergreen,0.749,342,37.11,High,41.93
3972.32,37.93,43.45,1207.9,Evergreen,0.418,63,34.4,High,33.06
956.23,21.85,37.45,2767.1,Semi-Evergreen,0.164,207,28.95,High,22.74
3286.24,22.85,51.68,146.13,Evergreen,0.651,114,43.86,High,46.04
1881.71,27.36,68.67,2972.94,Evergreen,0.391,381,56.71,Medium,51.68
2222.76,23.89,99.16,623.44,Deciduous,0.405,154,38.73,High,43.76
3582.28,15.06,85.54,1226.3,Deciduous,0.531,113,55.1,Medium,56.09
1945.19,10.56,56.63,135.15,Evergreen,0.746,73,43.44,High,48.56
2381.23,28.29,70.31,1754.35,Evergreen,0.349,466,57.41,Medium,51.47
672.55,37.62,73.63,1450.67,Grassland,0.173,101,7.26,High,12.93
508.22,13.19,87.59,2000.12,Grassland,0.482,483,54.88,Medium,55.13
1356.8,16.33,81.55,1628.03,Deciduous,0.149,288,40.14,High,36.56
2882.04,21.11,69.85,1194.53,Grassland,0.728,308,55.07,Medium,58.19
924.43,34.26,76.84,2213.27,Grassland,0.963,154,36.12,High,51.16
898.17,18.08,82.21,75.06,Semi-Evergreen,0.693,177,37.38,High,46.8
1938.36,36.46,39.32,1623.09,Semi-Evergreen,0.348,286,29.11,High,27.21
2767.43,11.65,44.03,341.63,Grassland,0.264,345,42.37,High,35.3
2992.25,38.23,78.2,1308.02,Semi-Evergreen,0.31,296,41.88,High,40.86
1124.58,26.82,89.53,2373.38,Deciduous,0.299,307,41.25,High,41.81
778.56,29.76,58.65,427.38,Evergreen,0.382,152,20.24,High,24.54
3791.39,21.03,98.59,2807.43,Deciduous,0.188,381,69.64,Medium,60.49
1412.33,33.46,45.13,2665.51,Grassland,0.906,368,45.48,High,51.91
3486.71,15.0,59.17,1244.72,Semi-Evergreen,0.897,54,56.95,Medium,61.73
3522.22,11.47,56.5,17.92,Semi-Evergreen,0.654,270,58.7,Medium,57.18
3203.83,21.87,95.12,2369.23,Evergreen,0.156,66,50.84,Medium,46.13
1090.92,35.61,49.98,2642.69,Grassland,0.824,287,36.63,High,44.57
3376.31,32.65,62.96,524.21,Deciduous,0.156,312,35.57,High,30.85
3192.38,25.51,43.11,2748.58,Semi-Evergreen,0.196,63,36.81,High,29.77
2588.53,27.16,66.49,2742.29,Deciduous,0.393,297,49.94,High,46.68
1680.21,13.9,90.02,1413.87,Deciduous,0.488,158,45.58,High,49.11
1418.78,35.22,51.28,2394.1,Deciduous,0.419,362,35.17,High,34.74
926.61,33.61,86.76,1334.84,Deciduous,0.249,330,29.59,High,32.13
2284.15,29.69,93.79,1692.14,Deciduous,0.201,256,40.28,High,39.55
2548.41,23.99,35.11,959.52,Grassland,0.873,285,44.19,High,48.85
1757.69,38.93,82.95,478.41,Evergreen,0.427,189,29.5,High,35.48
2163.76,36.37,47.87,2239.61,Evergreen,0.297,235,34.9,High,31.36
1772.3,29.33,42.27,4.18,Evergreen,0.538,136,24.63,High,28.74
2743.52,21.15,72.08,1738.66,Semi-Evergreen,0.133,257,46.38,High,39.21
3654.41,28.54,79.39,2594.06,Deciduous,0.64,275,63.01,Medium,63.17
1073.72,27.26,57.63,663.83,Deciduous,0.324,263,23.46,High,25.34
1834.93,21.83,32.74,998.7,Semi-Evergreen,0.638,355,43.64,High,42.91
993.04,19.2,93.61,1762.46,Deciduous,0.653,351,53.35,Medium,58.72
2687.3,22.21,81.15,740.61,Evergreen,0.828,458,71.14,Medium,73.29
3051.05,27.22,49.02,2542.46,Deciduous,0.307,453,54.68,Medium,45.59
3761.69,22.84,64.78,1099.81,Grassland,0.517,435,60.57,Medium,56.64
1476.05,17.91,31.95,1744.84,Grassland,0.966,107,36.61,High,45.14
3825.74,32.83,53.75,678.36,Grassland,0.754,471,57.05,Medium,57.87
721.42,25.94,66.58,124.16,Evergreen,0.978,253,41.05,High,53.47
2610.55,12.03,66.21,521.1,Evergreen,0.935,116,57.63,Medium,64.06
699.96,21.05,44.57,138.6,Evergreen,0.65,37,20.98,High,28.98
3628.21,36.55,84.37,1405.81,Grassland,0.338,130,36.33,High,38.48
2354.33,32.66,50.92,1759.91,Grassland,0.781,228,39.39,High,45.7
2842.72,19.7,70.63,134.03,Deciduous,0.728,360,55.32,Medium,58.49
3410.51,38.15,49.01,271.45,Semi-Evergreen,0.63,84,29.57,High,35.19
1026.09,12.3,59.76,1456.58,Deciduous,0.728,142,40.2,High,46.35
635.07,38.84,44.53,2397.54,Semi-Evergreen,0.652,257,28.46,High,34.27
3576.08,17.37,74.31,1884.03,Semi-Evergreen,0.567,383,72.27,Medium,67.3
1602.27,10.27,59.79,314.13,Grassland,0.474,428,47.21,High,45.63
951.43,23.01,31.13,2662.63,Deciduous,0.14,142,19.35,High,14.6
2139.61,20.77,31.97,2752.35,Evergreen,0.879,306,60.93,Medium,60.24
2594.07,26.17,62.98,974.87,Deciduous,0.879,487,61.75,Medium,65.25
608.4,33.9,42.83,1848.05,Deciduous,0.635,237,24.01,High,30.52
1462.13,35.27,70.95,1476.98,Semi-Evergreen,0.341,422,39.48,High,38.84
614.8,22.04,58.57,2826.07,Evergreen,0.125,241,35.12,High,29.23
1971.17,22.9,75.81,1526.25,Deciduous,0.101,364,41.3,High,35.49
3632.85,14.45,96.67,2879.9,Evergreen,0.166,132,65.39,Medium,56.76
3939.28,11.43,67.01,598.03,Grassland,0.424,37,44.62,High,43.72
2729.67,29.24,85.12,1036.61,Deciduous,0.27,471,51.35,Medium,47.59
1065.73,11.93,82.71,2344.04,Semi-Evergreen,0.339,238,49.42,High,47.43
3670.47,32.01,94.53,2350.83,Evergreen,0.73,180,65.88,Medium,69.33
2306.87,26.17,44.98,2196.55,Evergreen,0.963,89,49.09,High,55.69
1038.12,15.96,87.91,2578.83,Grassland,0.286,26,31.62,High,34.55
3726.04,26.19,93.39,2107.64,Semi-Evergreen,0.519,20,52.69,Medium,55.25
3151.14,15.49,57.49,1908.26,Evergreen,0.992,377,79.13,Medium,79.15
3060.97,23.16,51.97,1376.78,Grassland,0.939,118,46.85,High,54.56
2982.13,33.99,96.64,1401.26,Grassland,0.417,106,36.55,High,42.15
1201.19,23.86,73.93,1218.48,Semi-Evergreen,0.388,99,28.79,High,32.82
1238.52,14.46,56.65,1860.64,Semi-Evergreen,0.318,334,45.51,High,40.51
2909.03,31.71,85.43,1219.99,Evergreen,0.24,53,35.53,High,35.9
1269.03,15.6,51.31,442.48,Semi-Evergreen,0.514,245,36.46,High,37.77
2035.35,32.16,42.35,319.59,Evergreen,0.407,498,42.16,High,38.1
3237.01,24.38,68.08,2773.42,Grassland,0.77,242,60.45,Medium,62.65
3243.83,23.61,69.63,74.22,Deciduous,0.313,199,37.45,High,36.61
2086.42,35.54,87.8,316.4,Evergreen,0.763,414,53.52,Medium,60.45
3272.66,31.26,61.99,1335.91,Evergreen,0.359,27,35.3,High,35.04
3435.18,10.99,87.02,788.78,Deciduous,0.633,262,64.93,Medium,65.45
2791.72,18.89,51.79,1217.55,Evergreen,0.675,107,48.5,High,49.83
1299.49,36.13,70.28,352.34,Grassland,0.705,490,38.6,High,46.21
1459.04,10.55,44.59,392.72,Evergreen,0.258,499,50.03,Medium,40.61
1601.94,26.36,56.98,2401.97,Deciduous,0.354,328,40.45,High,37.83
908.81,31.83,90.03,2277.33,Semi-Evergreen,0.322,162,31.93,High,35.85
1456.06,28.66,45.12,312.76,Semi-Evergreen,0.619,47,19.12,High,27.07
1233.32,32.82,86.72,2003.37,Semi-Evergreen,0.168,487,45.04,High,41.14
2093.65,31.77,49.8,1827.93,Evergreen,0.566,161,37.96,High,39.77
3679.53,30.76,32.41,2140.09,Deciduous,0.179,109,30.47,High,23.43
865.68,34.65,37.7,1423.35,Deciduous,0.403,205,15.32,High,18.57
3020.94,29.37,82.21,809.96,Evergreen,0.718,332,60.32,Medium,63.41
2905.49,22.07,48.34,1991.04,Deciduous,0.471,199,44.59,High,42.09
835.14,24.16,75.79,1114.07,Semi-Evergreen,0.352,56,22.82,High,28.12
3729.0,31.5,78.94,656.86,Evergreen,0.654,21,44.87,High,50.72
2489.65,36.29,54.16,1225.89,Evergreen,0.766,437,54.52,Medium,56.42
1773.04,18.17,63.24,2289.81,Evergreen,0.329,53,39.03,High,37.16
3147.89,20.26,58.26,1427.38,Evergreen,0.369,333,57.56,Medium,50.31
1400.78,37.92,96.31,899.59,Grassland,0.676,245,33.05,High,45.42
2927.28,27.36,52.4,2495.61,Grassland,0.969,92,48.1,High,56.17
638.99,15.37,42.83,2644.93,Evergreen,0.292,464,50.79,Medium,41.66
3437.93,29.91,55.59,1299.75,Semi-Evergreen,0.689,383,58.69,Medium,57.82
2068.6,39.72,76.87,1124.06,Grassland,0.916,392,46.56,High,57.42
2728.43,34.7,78.82,1838.1,Deciduous,0.516,457,55.1,Medium,54.78
1274.33,32.37,94.68,173.92,Semi-Evergreen,0.385,135,24.67,High,32.85
2869.76,16.24,91.72,2073.97,Grassland,0.7,133,57.58,Medium,62.46
3202.84,36.28,50.18,2346.86,Deciduous,0.128,470,45.91,High,35.65
2156.25,25.77,61.86,1192.33,Grassland,0.424,49,24.82,High,29.13
2662.04,36.68,82.31,523.85,Evergreen,0.332,102,30.92,High,34.27
2097.14,19.89,94.16,86.46,Grassland,0.302,498,50.38,Medium,48.92
3629.32,11.86,53.6,1911.74,Grassland,0.262,227,52.1,Medium,43.44
2242.54,24.28,61.11,806.98,Grassland,0.763,126,35.89,High,44.31
3446.33,18.1,92.96,1391.67,Evergreen,0.96,334,81.56,Low,85.19
3304.73,31.46,55.09,1159.07,Semi-Evergreen,0.446,205,41.23,High,40.14
1936.77,38.71,63.64,524.65,Deciduous,0.144,395,25.46,High,23.61
1305.3,30.73,93.32,1525.11,Semi-Evergreen,0.747,171,42.37,High,53.08
1921.29,36.61,86.16,1378.78,Evergreen,0.584,418,52.83,Medium,55.77
3391.76,23.59,47.04,1872.44,Evergreen,0.751,169,56.84,Medium,56.7
1296.71,33.15,52.74,755.65,Deciduous,0.683,179,24.15,High,33.11
2335.53,35.29,54.71,643.92,Semi-Evergreen,0.915,94,33.73,High,45.25
3321.34,31.33,93.89,2443.04,Semi-Evergreen,0.226,368,59.77,Medium,53.78
1737.17,25.23,99.93,2106.58,Evergreen,0.252,189,46.38,High,45.84
2747.73,28.78,84.18,2316.62,Deciduous,0.407,206,47.25,High,47.65
1359.71,31.02,63.9,369.87,Grassland,0.542,363,30.94,High,36.33
882.48,17.59,30.71,672.12,Evergreen,0.933,358,47.3,High,51.73
3280.34,34.29,78.82,1726.59,Evergreen,0.916,330,67.05,Medium,72.05
846.39,38.51,57.26,2571.6,Deciduous,0.885,408,43.81,High,52.0
1449.83,23.96,74.31,2676.34,Evergreen,0.3,188,43.56,High,41.27
3492.88,31.03,72.47,2495.73,Evergreen,0.757,332,69.78,Medium,69.51
1712.64,32.11,63.66,130.19,Deciduous,0.445,72,16.16,High,23.79
3905.66,29.87,96.11,2462.64,Deciduous,0.938,441,82.11,Low,85.55
3929.07,26.41,31.62,2697.27,Semi-Evergreen,0.293,276,52.01,Medium,40.93
1438.97,36.45,79.85,170.25,Semi-Evergreen,0.227,79,13.51,High,19.4
643.42,23.47,58.69,1248.84,Evergreen,0.858,241,42.8,High,50.9
2967.72,11.83,79.97,1609.83,Semi-Evergreen,0.745,95,60.4,Medium,63.76
2078.45,35.34,77.27,698.25,Deciduous,0.839,65,30.78,High,44.72
852.63,30.22,30.72,1550.06,Grassland,0.242,279,15.59,High,14.18
2976.33,35.48,49.97,2657.87,Deciduous,0.896,34,40.7,High,49.04
609.11,14.16,43.24,2600.83,Grassland,0.71,356,46.9,High,48.27
3545.69,10.92,41.69,2819.51,Semi-Evergreen,0.686,135,63.76,Medium,59.34
985.28,38.03,80.99,1452.33,Deciduous,0.624,31,19.19,High,32.37
945.59,14.43,46.77,1231.7,Deciduous,0.788,20,29.28,High,38.19
1114.85,34.29,63.23,1997.36,Evergreen,0.474,96,27.58,High,32.36
3860.93,34.7,47.29,1250.28,Semi-Evergreen,0.22,49,28.67,High,25.19
2926.09,31.26,70.62,125.83,Grassland,0.585,221,35.74,High,41.61
3304.8,13.94,80.44,2159.76,Deciduous,0.773,409,78.24,Medium,76.94
1891.72,30.02,53.18,842.95,Grassland,0.238,348,27.93,High,25.93
1677.09,36.67,72.21,147.26,Evergreen,0.302,69,17.44,High,22.72
1320.69,22.77,87.74,61.86,Semi-Evergreen,0.727,149,37.68,High,48.56
2182.27,22.41,36.6,2794.08,Semi-Evergreen,0.343,25,31.78,High,28.58
2431.4,23.29,79.75,756.23,Deciduous,0.253,94,30.63,High,31.95
2711.21,12.47,52.62,1343.7,Deciduous,0.9,365,65.47,Medium,66.85
1399.91,36.76,38.59,2851.73,Grassland,0.245,367,27.98,High,24.03
3820.29,36.08,68.2,1402.55,Semi-Evergreen,0.41,352,52.7,Medium,49.23
1094.15,39.94,45.84,235.83,Semi-Evergreen,0.486,185,13.02,High,19.95
3879.79,27.56,87.5,1655.81,Semi-Evergreen,0.529,351,66.8,Medium,64.5
552.0,32.54,33.0,264.6,Semi-Evergreen,0.425,358,19.14,High,21.06
2183.94,16.08,36.91,285.26,Evergreen,0.921,293,53.35,Medium,56.58
1666.79,30.03,66.47,2554.43,Semi-Evergreen,0.693,422,56.68,Medium,58.06
2071.93,29.49,71.23,868.26,Deciduous,0.424,175,30.67,High,34.55
2497.33,37.04,81.09,2036.01,Deciduous,0.422,287,42.43,High,44.16
2024.56,34.92,48.15,1526.77,Grassland,0.553,499,42.8,High,42.61
1951.96,38.15,88.92,666.98,Grassland,0.13,327,26.23,High,27.45
3064.53,36.07,96.72,1553.46,Semi-Evergreen,0.934,224,59.16,Medium,69.48
2900.57,36.06,64.93,206.98,Evergreen,0.301,263,35.42,High,34.25
3416.45,11.91,83.24,1041.64,Deciduous,0.728,106,58.6,Medium,62.58
1374.86,35.38,66.74,1568.51,Evergreen,0.8,119,35.76,High,45.83
2633.35,28.22,34.86,685.18,Semi-Evergreen,0.845,205,40.74,High,45.76
2548.18,21.41,52.83,1980.56,Grassland,0.249,241,38.64,High,33.62
1794.08,11.7,36.12,155.44,Grassland,0.583,297,37.36,High,37.76
2201.2,30.33,99.22,1454.43,Deciduous,0.175,377,44.97,High,43.04
1598.24,19.85,46.03,2144.99,Grassland,0.824,192,42.5,High,48.13
996.46,24.03,74.51,1289.84,Grassland,0.538,337,38.42,High,42.98
1248.3,30.45,49.9,2623.76,Deciduous,0.243,61,18.4,High,18.89
869.3,37.35,75.73,1896.58,Deciduous,0.747,86,25.5,High,38.75
2890.74,34.76,44.73,2875.48,Evergreen,0.398,412,55.14,Medium,47.33
2812.55,23.52,84.97,852.37,Evergreen,0.203,211,45.79,High,42.19
3827.12,21.63,37.76,2816.37,Deciduous,0.515,162,52.37,Medium,46.99
3053.87,17.19,92.66,1820.47,Semi-Evergreen,0.312,433,69.19,Medium,62.09
682.16,21.17,88.83,2235.54,Semi-Evergreen,0.955,173,51.61,Medium,63.54
3594.86,13.33,77.52,2706.48,Grassland,0.425,113,57.67,Medium,54.38
3519.36,39.13,34.72,1653.59,Semi-Evergreen,0.615,216,40.08,High,40.18
2051.62,27.22,44.6,2586.54,Evergreen,0.954,397,64.27,Medium,66.04
2550.52,13.83,90.16,1625.09,Evergreen,0.454,114,55.88,Medium,55.58
3916.27,20.58,38.54,1797.6,Evergreen,0.422,402,65.22,Medium,54.04
2363.07,26.41,40.92,1335.3,Semi-Evergreen,0.246,268,34.55,High,28.99
3668.63,25.99,68.08,436.92,Grassland,0.944,41,44.18,High,55.13
790.64,11.07,49.19,1660.51,Evergreen,0.821,73,42.56,High,48.55
1168.68,38.53,45.55,2932.34,Semi-Evergreen,0.299,144,21.63,High,21.78
2042.64,18.26,70.31,2361.56,Deciduous,0.399,333,52.91,Medium,49.45
2546.65,10.49,56.08,2242.5,Deciduous,0.923,226,64.12,Medium,66.91
3356.8,12.29,39.84,1929.93,Grassland,0.584,200,52.76,Medium,49.08
3958.92,27.41,67.44,1043.73,Deciduous,0.601,374,59.91,Medium,58.41
1860.98,14.13,57.09,508.85,Semi-Evergreen,0.683,294,49.55,High,51.52
